Nombre Banco;Departamento;Provincia;Distrito;Dirección;Latitud;Longitud;Tipo;Nombre Punto;Horario,,,,
BCP;LIMA;HUAURA;HUAURA;AVENIDA SAN MARTIN NUMERO 340;-11.0692811;-77.5989921;ATM;BOTICA MEGAFARMA NIK;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SANTIAGO DE SURCO;AVENIDA LOS HEROES NUMERO 156-158 MANZANA R LOTE 14 URBANIZACION ENTEL PERU TIENDA 129;-12.15133235;-76.97946172;ATM;RM-CELL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SANTIAGO DE SURCO;AVENIDA 12 DE NOVIEMBRE MANZANA I LOTE 04;-12.13556253;-76.96763284;ATM;SALUD Y BIENESTAR II;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;YURA;ASOCIACIÃN CIUDAD DE DIOS ZONA 3 SECTOR B MANZANA E LOTE 05;-16.3013461;-71.6237231;ATM;BOTICA FARMAFE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;CALLE LA MERCED NÂ° 150 MZ. 6 LT .6 INTERIOR A.P JOVEN CESAR VALLEJO NUEVA ESPERANZA;-12.1821561;-76.9419471;ATM;BOTICA UNIDAS D&D FARMA II;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA ANTUNEZ DE MAYOLO NUMERO 1178 MANZANA K LOTE 1 PUESTO 53 URB. COVIDA;-11.9947181;-77.0764661;ATM;MARYBRASS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;CHICLAYO;CHICLAYO;CALLE LOS SAUSALES MANZANA Z LOTE 30;-6.7512591;-79.8230981;ATM;BOTICA LUZ DIVINA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;CALLE PARAGUAY NUMERO 820;-6.7543331;-79.8421151;ATM;BOTICA FARMANORTE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;COMAS;AVENIDA MEXICO URBANIZACION HUAQUILLAY NUMERO 190;-11.9576198;-77.0545991;ATM;FERREROMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIN;MANZANA M LOTE 22 REF. CON CALLE 9 S/N;-12.24386354;-76.91958492;ATM;FARMACIA ERIVAL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;EL AGUSTINO;AVENIDA FRANCISCO BOLOGNESI NUMERO 627 URBANIZACION LOS FICUS;-12.0501361;-76.97197866;ATM;FARMACIA PEREZ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ICA;CHINCHA;EL CARMEN;CENTRO POBLADO RURAL HOJA REDONDA MANZANA C LOTE 6;-13.5502161;-76.1142961;ATM;JUGUETERIA BAZAR LUIS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;CHICLAYO;CHICLAYO;AVENIDA VILLA DEL NORTE MANZANA J LOTE 18 URB. VILLA DEL NORTE II ETAPA;-6.78507362;-79.85151731;ATM;VARIADITOS MINIMARKET;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;CALLAO;PASAJE PUCARA MANZANA H1 LOTE 32 URBANIZACION SAN JUAN MACIAS;-11.9983781;-77.1165181;ATM;BOTICA CONSUELO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ICA;ICA;SAN JOSE DE LOS MOLINOS;AVENIDA 10 DE NOVIEMBRE MANZANA M LOTE 4;-13.93383793;-75.66942273;ATM;MULTISERVICIOS EL PARAISO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA NARANJAL MANZANA A LOTE 4 INTERIOR A PRO. VIV. MAYORAZGO I ETAPA;-11.9700251;-77.0916431;ATM;BOTICA VELPHARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ICA;CHINCHA;PUEBLO NUEVO;JIRON GARCILAZO DE LA VEGA NUMERO 1061;-13.3961391;-76.1362131;ATM;BOTICA TEOFARMA I;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CAJAMARCA;CAJAMARCA;CAJAMARCA;JIRON DEL COMERCIO NUMERO 315;-7.1548241;-78.5211191;ATM;H Y M ALMACENES GENERALES;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;HUANCAYO;PROLONGACION ICA NUMERO 140 INTERIOR 133 PISO SEMISOTANO;-12.0687369;-75.2047249;ATM;TABAS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;HUANCAYO;AVENIDA FERROCARRIL NUMERO 1298 PISO PRIMER;-12.0706574;-75.2046171;ATM;LANAS MADEJITAS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;JIRON RAMON CASTILLA NRO 304;-6.4939361;-76.3568211;ATM;MINI MARKET MIC;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;AVENIDA ANDRES AVELINO CACERES NUMERO 480 PISO PRIMER;-12.787321;-74.9805241;ATM;BOTICAS EÂ´FARMACENTER;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;SAN MARTIN;EL DORADO;SAN JOSE DE SISA;JIRON COMERCIO NRO  525;-6.6140131;-76.6931251;ATM;COMERCIAL JAIMITO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;SAN MARTIN;SAN MARTIN;TARAPOTO;JIRON AMERICA NRO 350 9 DE ABRIL;-6.4906711;-76.3754081;ATM;ALEX GAMER ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;HUANCAYO;CALLE REAL NUMERO 956 INTERIOR 108;-12.0722747;-75.2080243;ATM;ONLY HOME;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;HUANCAYO;JIRON HUANUCO NUMERO 204 PISO PRIMER;-12.0723814;-75.2055701;ATM;LENCERIA B&D;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;CAÑETE;SAN VICENTE DE CAÑETE;JIRON DOS DE MAYO NUMERO 601 -C;-13.0776531;-76.3885231;ATM;BOTICA VALE SALUD II;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ICA;ICA;ICA;AVENIDA CONFRATERNIDAD MANZANA C LOTE 14;-14.0919011;-75.7255711;ATM;VIRGENCITA DE YAUCA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;AVENIDA GLORIA GRANDE MANZANA A LOTE 7;-12.0094231;-76.8528721;ATM;COMERCIAL VASQUEZ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;CARAVELI;CHALA;AVENIDA EMANCIPACION S/N ASENTAMIENTO HUMANO MANUEL PRADO MANZANA 50 LOTE 10A;-15.85038977;-74.25274161;ATM;YESMINING S.A.C.;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LOS OLIVOS;AVENIDA AV. ALFREDO MENDIOLA ASOCIACIÃN JOSE CARLOS MARIATEGUI INTERIOR A MANZANA B LOTE 03;-11.9427261;-77.0707311;ATM;BOTICAS HILDELFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;CERRO COLORADO;ASOCIACIÃN DE VIVIENDA LA ALBORADA TIENDA 3 MANZANA B LOTE 9;-16.3181321;-71.6028541;ATM;BOTICA FAMECRUZ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;PASAJE LAS FRESAS MANZANA V LOTE 09 ASOCIACIÃN VIV. LAS VIÃAS DE SAN JUAN;-12.0158831;-76.8722371;ATM;BODEGA FIORELLA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;AVENIDA LOS CONSTRUCTORES 1092 MZ.G   LT. 43  URB. SANTA PATRICIA III ETAPA LA MOLINA;-12.0627651;-76.9463861;ATM;SERMANYFE SAC;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;EL AGUSTINO;JIRON CESAR VALLEJO NUMERO 228-232 MANZANA Q LOTE 18-A URBANIZACION UNIVERSAL;-12.0422269;-76.9803321;ATM;BOTICAS SALUD UNIVERSAL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CUSCO;CANCHIS;SICUANI;JIRON DOS DE MAYO NUMERO 405;-14.2699629;-71.2271059;ATM;MULTISERVICIOS MONKYS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PUNO;PUNO;PUNO;JIRON ALFONSO UGARTE NUMERO 143;-15.83663835;-70.02640046;ATM;GUADALUPE GALLERY;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PUNO;SAN ROMAN;JULIACA;JIRON AYAVIRI NUMERO 944, INTERIOR TIENDA 8;-15.4832504;-70.1297098;ATM;LIBRERIA YORYINA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,
BCP;LIMA;LIMA;LIMA;AVENIDA REPUBLICA DE PORTUGAL NUMERO 108;-12.05680604;-77.04223843;ATM;MINIMARKET LA CUZQUEÃITA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CUSCO;PAUCARTAMBO;PAUCARTAMBO;AVENIDA AV ENRIQUE YABAR NUMERO SN;-13.3188515;-71.5995506;ATM;BOTICA MULTIFARMA SEÃOR DE HUANCA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CUSCO;URUBAMBA;MARAS;JIRON COMERCIO NUMERO MZ N1 LT 02;-13.3058861;-72.1171371;ATM;BAZAR Y REGALOS ALIS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PIURA;PIURA;PIURA;ASENTAMIENTO HUMANO LOS ALGARROBOS ETAPA I PASAJE 15 MANZANA T1 LOTE 15;-5.174364245;-80.64907814;ATM;BOTICA LOS ALGARROBOS II;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;AVENIDA HEROES DEL CENEPA MANZANA MZ. B-20 LOTE 17 PROGRAMA PROGRAMA CIUDAD MARISCAL CACERES;-11.9610591;-76.9832071;ATM;BOTICAS ANDY;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LIMA;JIRON TRUJILLO NUMERO 348;-12.0411625;-77.0293576;ATM;BAZAR XIMENA'S;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LOTE ME TDA 11 URBANIZACION CAJA DE AGUA;-12.0256981;-77.0143061;ATM;FARMACIA MEDINA 4;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;JIRON LOS ECONOMISTAS MANZANA D8 LOTE 7 ASENTAMIENTO HUMANO LOS ARTESANOS;-11.9678531;-76.9923891;ATM;BOTICA MEDFARMA SALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;AVENIDA JOSE CARLOS MARIATEGUI NUMERO 450 ZONA URBANA:ASOC. DE VIVIENDA LOS LAURELES;-12.02664337;-76.91710251;ATM;BOTICA FARMACELIZ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA NARANJAL NUMERO 1293 MANZANA B2 LOTE 1 URBANIZACION PARQUE DEL NARANJAL, II ETAPA;-11.9775301;-77.0799601;ATM;BOTICA SALUD SEGURA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,
BCP;LIMA;LIMA;CHORRILLOS;AVENIDA ARIOSTO MATELLINI NUMERO 106 MANZANA G LOTE 19 URBANIZACION PASEO DE LA REPÃBLICA;-12.17896987;-77.00948884;ATM;PARIS MARKET;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;CALLAO;AVENIDA QUILCA MANZANA A LOTE 26 B URBANIZACION RESIDENCIAL AEROPUERTO;-12.0355871;-77.0971931;ATM;FARMACIA KARYFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;CHORRILLOS;JIRON GUARDIA CIVIL NORTE MZ J LT 4 URB. LOS PARRALES DE SURCO;-12.1667551;-76.9921271;ATM;INVERSIONES MARI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SANTIAGO DE SURCO;AVENIDA ROOSEVELT NÂ°200 INT 2 MZ B LT 1 URB. LAS PALMAS DE SURCO;-12.1462261;-77.0070361;ATM;MINIMARKET DIAZ ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ANCASH;SANTA;NUEVO CHIMBOTE;URBANIZACION LAS CASUARINAS MANZANA B1 LT. 8;-9.1283981;-78.5195201;ATM;FERRETERIA FERRELI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;CHORRILLOS;AVENIDA DEFENSORES DEL MORRO (HUAYLAS) NUMERO 611 URBANIZACION SAN JUAN;-12.16969138;-77.02333171;ATM;DIAGNOSTIC LAB;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;CALLE 132 LAS FRESAS MZ S2 LT 54 P. J. LOS OLIVOS DE PRO;-11.9479541;-77.0802361;ATM;BOTICA EMIFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;CALLAO;AVENIDA OSCAR BENAVIDES CUADRA 26 BLOQUE U-1;-12.0566041;-77.1142431;ATM;BAZAR  PARI'S;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CAJAMARCA;SAN IGNACIO;CHIRINOS;CALLE JUAN VELASCO ALVARADO NUMERO 001 CENTRO POBLADO PUERTO CIRUELO;-5.287602833;-78.80746094;ATM;MULTISERVICIOS DADDY;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;CALLAO;CALLE C MANZANA I LOTE 15 - 1ERA ETAPA ASENTAMIENTO HUMANO TIWINZA;-12.02111226;-77.13888665;ATM;BOTICA A&G;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;CALLAO;PASAJE EL SOL MANZANA A LOTE 8;-12.0507261;-77.1091021;ATM;BOTICA FARMAYULI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;VENTANILLA;LOTE 05 MANZANA F AVENIDA PERU ASENTAMIENTO HUMANO LOS CEDROS;-11.8278981;-77.1304521;ATM;LIBRERIA MARYSAN;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;SAN MARTIN;BELLAVISTA;BELLAVISTA;JIRON MOQUEGUA NRO 702;-7.0614211;-76.5920941;ATM;GRUPO INNOVA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIN;ASENTAMIENTO HUMANO GUADULFO SILVA CARBAJAL, PROLONGACION BOLIBAR MANZANA A - LT 7;-12.2711851;-76.8722871;ATM;BOTICA QUITO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,
BCP;CALLAO;CALLAO;CALLAO;CALLE FRATERNIDAD MANZANA F 13 LOTE 04 ASENTAMIENTO HUMANO BOCANEGRA SECTOR 4;-12.02740983;-77.09916818;ATM;GAB MARKET;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;PASAJE CONFRATERNIDAD ASENTAMIENTO HUMANO ENRIQUE MILLA OCHOA PASAJE 26 A 133 B LT 15;-11.9579871;-77.0816131;ATM;BODEGA BRYAN;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ANCASH;SANTA;MORO;ASENTAMIENTO HUMANO AA.HH. NUEVO MORO MANZANA C LOTE 26;-9.1388571;-78.1819701;ATM;BOTICA LA MERCED;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ANCASH;CASMA;CASMA;AVENIDA RESERVORIO MZ. RA LOTE 06 P.V.H.U. ZONA ESTE;-9.4720561;-78.2958631;ATM;LIBRERIA BAZAR MI VALE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;AVENIDA DIAGONAL SAUSAMA BARRIO SALVADOR NUMERO SN;-14.1199821;-72.2508211;ATM;MULTISERVICIOS ROMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ANCASH;HUARAZ;INDEPENDENCIA;AVENIDA CONFRATERNIDAD INTERNACIONAL ESTE NUMERO 524;-9.528897799;-77.52090138;ATM;SALUDFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;TACNA;TACNA;TACNA;CERCADO ALTO LIMA NUMERO 1498;-18.0057971;-70.2407181;ATM;AGT MULTISERVIS BCP;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ANCASH;SANTA;NUEVO CHIMBOTE;URBANIZACION LOS HEROES MANZANA MZ. F2 LT.32;-9.1284321;-78.5140131;ATM;CRAYOLITAS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIN;JIRON LAS ACACIAS MANZANA J 1  - LT 4  CON PROLONGACION JACARANDA;-12.2495811;-76.8960611;ATM;BOTICA CERFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;CAÑETE;NUEVO IMPERIAL;CENTRO POBLADO RURAL LA FLORIDA MANZANA 19 LOTE 02;-13.0853581;-76.2829911;ATM;LIBRERIA GONZALITO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;VILLA EL SALVADOR;AVENIDA MARIANO PASTOR SEVILLA MANZANA J LOTE 2 ASENTAMIENTO HUMANO JOSE CARLOS MARIATEGUI;-12.1922911;-76.9609811;ATM;BOTICAS MINKAFARMA COCHARCAS ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;COMAS;JIRON MARTIN ARANGURI URBANIZACION SANTA LUZMILA NUMERO 700 B;-11.9426064;-77.062822;ATM;EL MUNDO DE APRIL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;EL TAMBO;AVENIDA UNIVERSITARIA NUMERO 114;-12.03030513;-75.23410449;ATM;DARAÂ´S BOUTIQUE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;EL TAMBO;JIRON ATALAYA NUMERO 560;-12.0461142;-75.22508083;ATM;MINIMARKET LICORERIA JVAR;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CUSCO;ESPINAR;ESPINAR;AVENIDA EL SOL NUMERO 115;-14.7924569;-71.4108189;ATM;MULTISERVICIO FARMA BURGOS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PUNO;PUNO;PUNO;JIRON AREQUIPA NUMERO 309;-15.838129;-70.0278156;ATM;BOTICA SEÃOR DE LOS MILAGROS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;CAYLLOMA;CHIVAY;CALLE FRANCISCO BOLOGNESI SIN NUMERACION - MANZANA J LOTE 10 SECTOR CCAPA;-15.63521737;-71.60154912;ATM;COMERCIAL VIRGEN DE COPACABANA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ICA;ICA;LA TINGUIÑA;ASENTAMIENTO HUMANO ELIANE KARD DE TOLEDO MANZANA F2 LOTE 8;-14.04532511;-75.69064411;ATM;BODEGA ERIKA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AYACUCHO;PARINACOCHAS;PULLO;CALLE ANGELES RELAVE S/N;-15.61133567;-74.05810978;ATM;MULTISERVICIOS LAS FLORES;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;CARAVELI;CHAPARRA;CALLE ANDRES AVELINO CACERES S/N MANZANA C LOTE 18;-15.73950378;-73.86285783;ATM;A & J MULTISERVICIOS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIGANCHO;AVENIDA LIMA MANZANA E LOTE 11 ASOCIACIÃN DE VIVIENDA LA ERA - LURIGANCHO - CHOSICA;-11.9704607;-76.8386069;ATM;COPIAS E IMPRESIONES JENKO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ICA;ICA;ICA;ASENTAMIENTO HUMANO SEÃOR DE LUREN MANZANA G LOTE 12 ETAPA PRIMERA;-14.0448821;-75.7439521;ATM;BOTICA MI SALUD NACIONAL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;RIMAC;AVENIDA RESTAURACIÃN NUMERO 264 URBANIZACION CIUDAD Y  CAMPO;-12.0253531;-77.0277501;ATM;TAMBO PET;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LIMA;JIRON ANDAHUAYLAS 178 INTERIOR 215;-12.0451811;-77.0234111;ATM;MOCHILAS MIROCA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;SAN MARTIN;SAN MARTIN;TARAPOTO;JIRON JR CUMBACILLO SN - SECTOR CUMBACILLO;-6.490427;-76.389497;ATM;PERNOS Y FERRETERIA TRISAN ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;TUMBES;ZARUMILLA;ZARUMILLA;ASENTAMIENTO HUMANO NUEVO PIURA MANZANA E -18 LOTE 22;-3.489944877;-80.27313056;ATM;MINI BAZAR THAISA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;INDEPENDENCIA;AVENIDA 16 DE MARZO NUMERO 166 URBANIZACION JOSE GALVEZ;-12.0064367;-77.0519133;ATM;BOTICA FARMAUNION;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;SICAYA;AVENIDA RODRIGUEZ RUIZ NUMERO 871;-12.01816551;-75.28059388;ATM;PROYINCSE E.I.R.L.;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIGANCHO;AVENIDA LAS TORRES MANZANA A LOTE 1 ASOCIACIÃN LAS MORAS DE HUACHIPA;-12.0001931;-76.9242351;ATM;BOTICA NC FARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;AVENIDA GRAN CHIMU NUMERO 1209 TIENDA 01 URBANIZACION ZARATE;-12.0243451;-76.9915891;ATM;MINIMARKET SHEYLA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;YAULI;SANTA ROSA DE SACCO;CALLE LIMA MANZANA 7 LOTE 8;-11.52640559;-75.91516803;ATM;BOTICA MILFARMA J&E;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ICA;PISCO;SAN CLEMENTE;AVENIDA LOS LIBERTADORES NUMERO 1113;-13.6801481;-76.1512651;ATM;FARMACIA PERUFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PIURA;MORROPON;LA MATANZA;AVENIDA 28 DE JULIO NUMERO 401;-5.2138831;-80.0914081;ATM; NEGOCIOS MARITA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LIMA;JIRON LOS PINOS MANZANA E LOTE 1 URBANIZACION PANDO ETAPA 9;-12.0622731;-77.0838131;ATM;COMERCIAL RAMIREZ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
