departamento,provincia,distrito,banco,monto_pn,monto_pyme,monto_general,total_pn,total_pyme,total_general,%Participacion_PN,%Participacion_PYME,%Participacion_General
APURIMAC,AYMARAES,AYMARAES,BCP,0.0,0.0,0.0,0.0,0.0,0.0,,,
APURIMAC,AYMARAES,AYMARAES,IBK,0.0,0.0,0.0,0.0,0.0,0.0,,,
APURIMAC,AYMARAES,AYMARAES,SCO,0.0,0.0,0.0,0.0,0.0,0.0,,,
APURIMAC,AYMARAES,CAPAYA,BBVA,30193.0,0.0,30193.0,312511.0,0.0,312511.0,0.09661419918018886,,0.09661419918018886
APURIMAC,AYMARAES,CAPAYA,BCP,215730.0,0.0,215730.0,312511.0,0.0,312511.0,0.6903117010281238,,0.6903117010281238
APURIMAC,AYMARAES,CAPAYA,IBK,60199.0,0.0,60199.0,312511.0,0.0,312511.0,0.1926300194233163,,0.1926300194233163
APURIMAC,AYMARAES,CAPAYA,SCO,6389.0,0.0,6389.0,312511.0,0.0,312511.0,0.020444080368371035,,0.020444080368371035
APURIMAC,AYMARAES,CARAYBAMBA,BBVA,26099.0,0.0,26099.0,1013496.0,32536.0,1046032.0,0.025751458318533076,0.0,0.024950479526438963
APURIMAC,AYMARAES,CARAYBAMBA,BCP,691541.0,32536.0,724077.0,1013496.0,32536.0,1046032.0,0.6823322440345102,1.0,0.6922130489315814
APURIMAC,AYMARAES,CARAYBAMBA,IBK,72687.0,0.0,72687.0,1013496.0,32536.0,1046032.0,0.07171907930569041,0.0,0.06948831393303455
APURIMAC,AYMARAES,CARAYBAMBA,SCO,223169.0,0.0,223169.0,1013496.0,32536.0,1046032.0,0.22019721834126627,0.0,0.21334815760894504
APURIMAC,AYMARAES,CHALHUANCA,BBVA,852835.0,109986.0,962821.0,4145946.0,413146.0,4559092.0,0.20570335455406316,0.26621581716874904,0.21118700829024728
APURIMAC,AYMARAES,CHALHUANCA,BCP,1427147.0,303160.0,1730307.0,4145946.0,413146.0,4559092.0,0.3442271076371955,0.7337841828312509,0.3795288623260948
APURIMAC,AYMARAES,CHALHUANCA,IBK,776398.0,0.0,776398.0,4145946.0,413146.0,4559092.0,0.18726679025727783,0.0,0.1702966292410857
APURIMAC,AYMARAES,CHALHUANCA,SCO,1089566.0,0.0,1089566.0,4145946.0,413146.0,4559092.0,0.26280274755146354,0.0,0.23898750014257225
APURIMAC,AYMARAES,CHAPIMARCA,BBVA,191646.0,0.0,191646.0,558501.0,975065.0,1533566.0,0.3431435216767741,0.0,0.12496755927035419
APURIMAC,AYMARAES,CHAPIMARCA,BCP,208077.0,315409.0,523486.0,558501.0,975065.0,1533566.0,0.37256334366455923,0.3234748452667258,0.3413521165701378
APURIMAC,AYMARAES,CHAPIMARCA,IBK,141337.0,0.0,141337.0,558501.0,975065.0,1533566.0,0.2530649005104736,0.0,0.09216231971757329
APURIMAC,AYMARAES,CHAPIMARCA,SCO,17441.0,659656.0,677097.0,558501.0,975065.0,1533566.0,0.03122823414819311,0.6765251547332742,0.4415180044419347
APURIMAC,AYMARAES,COLCABAMBA,BBVA,24496.0,0.0,24496.0,218967.0,7536.0,226503.0,0.11187073851310927,0.0,0.10814867794245552
APURIMAC,AYMARAES,COLCABAMBA,BCP,194471.0,7536.0,202007.0,218967.0,7536.0,226503.0,0.8881292614868908,1.0,0.8918513220575445
APURIMAC,AYMARAES,COLCABAMBA,IBK,0.0,0.0,0.0,218967.0,7536.0,226503.0,0.0,0.0,0.0
APURIMAC,AYMARAES,COLCABAMBA,SCO,0.0,0.0,0.0,218967.0,7536.0,226503.0,0.0,0.0,0.0
APURIMAC,AYMARAES,COTARUSE,BBVA,436560.0,0.0,436560.0,3021369.0,39635.0,3061004.0,0.14449079208795748,0.0,0.14261987243401184
APURIMAC,AYMARAES,COTARUSE,BCP,989964.0,39635.0,1029599.0,3021369.0,39635.0,3061004.0,0.32765411970533886,1.0,0.3363599002157462
APURIMAC,AYMARAES,COTARUSE,IBK,1490547.0,0.0,1490547.0,3021369.0,39635.0,3061004.0,0.49333497497326545,0.0,0.48694709317596446
APURIMAC,AYMARAES,COTARUSE,SCO,104298.0,0.0,104298.0,3021369.0,39635.0,3061004.0,0.03452011323343822,0.0,0.03407313417427746
APURIMAC,AYMARAES,HUAYLLO,BBVA,20000.0,0.0,20000.0,116994.0,114521.0,231515.0,0.1709489375523531,0.0,0.08638749109128999
APURIMAC,AYMARAES,HUAYLLO,BCP,59517.0,114521.0,174038.0,116994.0,114521.0,231515.0,0.50871839581517,1.0,0.7517353087272963
APURIMAC,AYMARAES,HUAYLLO,IBK,34715.0,0.0,34715.0,116994.0,114521.0,231515.0,0.29672461835649694,0.0,0.14994708766170659
APURIMAC,AYMARAES,HUAYLLO,SCO,2762.0,0.0,2762.0,116994.0,114521.0,231515.0,0.023608048275979964,0.0,0.011930112519707147
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,BBVA,143459.0,0.0,143459.0,384630.0,111934.0,496564.0,0.372979226789382,0.0,0.28890334377844545
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,BCP,155937.0,111934.0,267871.0,384630.0,111934.0,496564.0,0.4054207940098276,1.0,0.5394490941751717
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,IBK,85234.0,0.0,85234.0,384630.0,111934.0,496564.0,0.22159997920079036,0.0,0.17164756204638273
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,SCO,0.0,0.0,0.0,384630.0,111934.0,496564.0,0.0,0.0,0.0
APURIMAC,AYMARAES,LUCRE,BBVA,16504.0,0.0,16504.0,973350.0,188911.0,1162261.0,0.016955874043252685,0.0,0.014199908626375659
APURIMAC,AYMARAES,LUCRE,BCP,789759.0,184415.0,974174.0,973350.0,188911.0,1162261.0,0.8113823393435043,0.9762004330081361,0.8381714606271741
APURIMAC,AYMARAES,LUCRE,IBK,123982.0,0.0,123982.0,973350.0,188911.0,1162261.0,0.1273765860173627,0.0,0.10667311387029248
APURIMAC,AYMARAES,LUCRE,SCO,43105.0,4496.0,47601.0,973350.0,188911.0,1162261.0,0.04428520059588021,0.023799566991863894,0.04095551687615776
APURIMAC,AYMARAES,POCOHUANCA,BBVA,124235.0,200000.0,324235.0,1228102.0,370296.0,1598398.0,0.1011601642208872,0.5401084537775185,0.2028499785410142
APURIMAC,AYMARAES,POCOHUANCA,BCP,630191.0,77239.0,707430.0,1228102.0,370296.0,1598398.0,0.513142230857046,0.20858718430660877,0.44258689012373637
APURIMAC,AYMARAES,POCOHUANCA,IBK,355730.0,0.0,355730.0,1228102.0,370296.0,1598398.0,0.2896583508535936,0.0,0.22255408227487772
APURIMAC,AYMARAES,POCOHUANCA,SCO,117946.0,93057.0,211003.0,1228102.0,370296.0,1598398.0,0.09603925406847313,0.2513043619158727,0.1320090490603717
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,BBVA,247761.0,0.0,247761.0,717357.0,130433.0,847790.0,0.3453803336414087,0.0,0.29224336215336344
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,BCP,274417.0,130433.0,404850.0,717357.0,130433.0,847790.0,0.3825389589841599,1.0,0.4775357104943441
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,IBK,116931.0,0.0,116931.0,717357.0,130433.0,847790.0,0.16300252175694946,0.0,0.1379244860165843
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,SCO,78248.0,0.0,78248.0,717357.0,130433.0,847790.0,0.10907818561748195,0.0,0.09229644133570813
APURIMAC,AYMARAES,SAÑAYCA,BBVA,13412.0,0.0,13412.0,490459.0,149431.0,639890.0,0.027345812799846676,0.0,0.02095985247464408
APURIMAC,AYMARAES,SAÑAYCA,BCP,228688.0,149431.0,378119.0,490459.0,149431.0,639890.0,0.4662734295833087,1.0,0.5909125005860383
APURIMAC,AYMARAES,SAÑAYCA,IBK,238822.0,0.0,238822.0,490459.0,149431.0,639890.0,0.48693570716410545,0.0,0.37322352279298004
APURIMAC,AYMARAES,SAÑAYCA,SCO,9537.0,0.0,9537.0,490459.0,149431.0,639890.0,0.019445050452739168,0.0,0.014904124146337652
APURIMAC,AYMARAES,SORAYA,BBVA,78976.0,0.0,78976.0,332553.0,0.0,332553.0,0.2374839499267786,,0.2374839499267786
APURIMAC,AYMARAES,SORAYA,BCP,55707.0,0.0,55707.0,332553.0,0.0,332553.0,0.16751314828012376,,0.16751314828012376
APURIMAC,AYMARAES,SORAYA,IBK,123914.0,0.0,123914.0,332553.0,0.0,332553.0,0.3726142900530141,,0.3726142900530141
APURIMAC,AYMARAES,SORAYA,SCO,73956.0,0.0,73956.0,332553.0,0.0,332553.0,0.22238861174008354,,0.22238861174008354
APURIMAC,AYMARAES,TAPAIRIHUA,BBVA,291384.0,0.0,291384.0,2150365.0,124825.0,2275190.0,0.13550443761872985,0.0,0.12807018314953916
APURIMAC,AYMARAES,TAPAIRIHUA,BCP,668671.0,124825.0,793496.0,2150365.0,124825.0,2275190.0,0.3109569770713344,1.0,0.3487603233136573
APURIMAC,AYMARAES,TAPAIRIHUA,IBK,503194.0,0.0,503194.0,2150365.0,124825.0,2275190.0,0.23400399467067218,0.0,0.22116570484223297
APURIMAC,AYMARAES,TAPAIRIHUA,SCO,687116.0,0.0,687116.0,2150365.0,124825.0,2275190.0,0.3195345906392636,0.0,0.30200378869457056
APURIMAC,AYMARAES,TINTAY,BBVA,97551.0,0.0,97551.0,1578985.0,1129058.0,2708043.0,0.061780827556943224,0.0,0.03602269240185625
APURIMAC,AYMARAES,TINTAY,BCP,832337.0,1129058.0,1961395.0,1578985.0,1129058.0,2708043.0,0.527134203301488,1.0,0.7242850279703831
APURIMAC,AYMARAES,TINTAY,IBK,544032.0,0.0,544032.0,1578985.0,1129058.0,2708043.0,0.34454538833491133,0.0,0.20089488977833808
APURIMAC,AYMARAES,TINTAY,SCO,105065.0,0.0,105065.0,1578985.0,1129058.0,2708043.0,0.06653958080665744,0.0,0.038797389849422624
APURIMAC,AYMARAES,TORAYA,BBVA,153636.0,0.0,153636.0,480687.0,33120.0,513807.0,0.3196175473853048,0.0,0.2990149997956431
APURIMAC,AYMARAES,TORAYA,BCP,200495.0,33120.0,233615.0,480687.0,33120.0,513807.0,0.4171009409449392,1.0,0.4546746151765157
APURIMAC,AYMARAES,TORAYA,IBK,79118.0,0.0,79118.0,480687.0,33120.0,513807.0,0.16459359208799074,0.0,0.15398388889213266
APURIMAC,AYMARAES,TORAYA,SCO,47438.0,0.0,47438.0,480687.0,33120.0,513807.0,0.09868791958176526,0.0,0.09232649613570855
APURIMAC,AYMARAES,YANACA,BBVA,25540.0,0.0,25540.0,368092.0,49190.0,417282.0,0.06938482770611695,0.0,0.06120561155285874
APURIMAC,AYMARAES,YANACA,BCP,128739.0,49190.0,177929.0,368092.0,49190.0,417282.0,0.3497468024298273,1.0,0.4263998926385514
APURIMAC,AYMARAES,YANACA,IBK,161015.0,0.0,161015.0,368092.0,49190.0,417282.0,0.4374314030188105,0.0,0.3858661528654483
APURIMAC,AYMARAES,YANACA,SCO,52798.0,0.0,52798.0,368092.0,49190.0,417282.0,0.1434369668452452,0.0,0.12652834294314158
APURIMAC,CHINCHEROS,ANCO HUALLO,BBVA,1159562.0,0.0,1159562.0,6530320.0,1377318.0,7907638.0,0.1775658773230102,0.0,0.14663822496679793
APURIMAC,CHINCHEROS,ANCO HUALLO,BCP,2822881.0,1119704.0,3942585.0,6530320.0,1377318.0,7907638.0,0.43227299734163105,0.8129596796092116,0.4985793482200374
APURIMAC,CHINCHEROS,ANCO HUALLO,IBK,2070755.0,0.0,2070755.0,6530320.0,1377318.0,7907638.0,0.3170985495350917,0.0,0.2618677030992061
APURIMAC,CHINCHEROS,ANCO HUALLO,SCO,477122.0,257614.0,734736.0,6530320.0,1377318.0,7907638.0,0.07306257580026707,0.18704032039078847,0.09291472371395858
APURIMAC,CHINCHEROS,CHINCHEROS,BBVA,1252050.0,0.0,1252050.0,4068162.0,1388582.0,5456744.0,0.3077679797412197,0.0,0.2294500163467445
APURIMAC,CHINCHEROS,CHINCHEROS,BCP,727104.0,1388582.0,2115686.0,4068162.0,1388582.0,5456744.0,0.17873034554671127,1.0,0.3877194898642854
APURIMAC,CHINCHEROS,CHINCHEROS,IBK,1078576.0,0.0,1078576.0,4068162.0,1388582.0,5456744.0,0.26512611837974986,0.0,0.19765926347286952
APURIMAC,CHINCHEROS,CHINCHEROS,SCO,1010432.0,0.0,1010432.0,4068162.0,1388582.0,5456744.0,0.24837555633231911,0.0,0.18517123031610058
APURIMAC,CHINCHEROS,COCHARCAS,BBVA,106190.0,0.0,106190.0,571046.0,72991.0,644037.0,0.1859569982103018,0.0,0.16488183132335565
APURIMAC,CHINCHEROS,COCHARCAS,BCP,164057.0,72991.0,237048.0,571046.0,72991.0,644037.0,0.2872920920556312,1.0,0.36806580988359366
APURIMAC,CHINCHEROS,COCHARCAS,IBK,226336.0,0.0,226336.0,571046.0,72991.0,644037.0,0.396353358573565,0.0,0.35143322510973746
APURIMAC,CHINCHEROS,COCHARCAS,SCO,74463.0,0.0,74463.0,571046.0,72991.0,644037.0,0.13039755116050195,0.0,0.11561913368331322
APURIMAC,CHINCHEROS,EL PORVENIR,BBVA,6000.0,0.0,6000.0,7859.0,47000.0,54859.0,0.7634559104211732,0.0,0.10937129732587178
APURIMAC,CHINCHEROS,EL PORVENIR,BCP,1859.0,47000.0,48859.0,7859.0,47000.0,54859.0,0.23654408957882683,1.0,0.8906287026741282
APURIMAC,CHINCHEROS,EL PORVENIR,IBK,0.0,0.0,0.0,7859.0,47000.0,54859.0,0.0,0.0,0.0
APURIMAC,CHINCHEROS,EL PORVENIR,SCO,0.0,0.0,0.0,7859.0,47000.0,54859.0,0.0,0.0,0.0
APURIMAC,CHINCHEROS,HUACCANA,BBVA,732659.0,0.0,732659.0,2838982.0,695530.0,3534512.0,0.2580710268680816,0.0,0.2072871728827063
APURIMAC,CHINCHEROS,HUACCANA,BCP,1025900.0,695530.0,1721430.0,2838982.0,695530.0,3534512.0,0.3613619248026229,1.0,0.487034702386072
APURIMAC,CHINCHEROS,HUACCANA,IBK,568903.0,0.0,568903.0,2838982.0,695530.0,3534512.0,0.20038978760696616,0.0,0.1609565903298673
APURIMAC,CHINCHEROS,HUACCANA,SCO,511520.0,0.0,511520.0,2838982.0,695530.0,3534512.0,0.18017726072232934,0.0,0.1447215344013544
APURIMAC,CHINCHEROS,LOS CHANKAS,BBVA,47809.0,0.0,47809.0,74609.0,0.0,74609.0,0.6407940060850568,,0.6407940060850568
APURIMAC,CHINCHEROS,LOS CHANKAS,BCP,26800.0,0.0,26800.0,74609.0,0.0,74609.0,0.35920599391494323,,0.35920599391494323
APURIMAC,CHINCHEROS,LOS CHANKAS,IBK,0.0,0.0,0.0,74609.0,0.0,74609.0,0.0,,0.0
APURIMAC,CHINCHEROS,LOS CHANKAS,SCO,0.0,0.0,0.0,74609.0,0.0,74609.0,0.0,,0.0
APURIMAC,CHINCHEROS,OCOBAMBA,BBVA,675418.0,63324.0,738742.0,2408506.0,854942.0,3263448.0,0.28043027503356854,0.07406818240301681,0.22636855252481425
APURIMAC,CHINCHEROS,OCOBAMBA,BCP,607921.0,791618.0,1399539.0,2408506.0,854942.0,3263448.0,0.25240584827274665,0.9259318175969832,0.42885285746854246
APURIMAC,CHINCHEROS,OCOBAMBA,IBK,299707.0,0.0,299707.0,2408506.0,854942.0,3263448.0,0.12443689158341312,0.0,0.09183752889581817
APURIMAC,CHINCHEROS,OCOBAMBA,SCO,825460.0,0.0,825460.0,2408506.0,854942.0,3263448.0,0.34272698511027166,0.0,0.2529410611108251
APURIMAC,CHINCHEROS,ONGOY,BBVA,211116.0,53831.0,264947.0,1163983.0,108620.0,1272603.0,0.18137378295043827,0.4955901307309888,0.20819297141370877
APURIMAC,CHINCHEROS,ONGOY,BCP,498063.0,54789.0,552852.0,1163983.0,108620.0,1272603.0,0.4278954245895344,0.5044098692690112,0.4344261328945476
APURIMAC,CHINCHEROS,ONGOY,IBK,253113.0,0.0,253113.0,1163983.0,108620.0,1272603.0,0.21745420680542585,0.0,0.19889392057067287
APURIMAC,CHINCHEROS,ONGOY,SCO,201691.0,0.0,201691.0,1163983.0,108620.0,1272603.0,0.1732765856546015,0.0,0.15848697512107074
APURIMAC,CHINCHEROS,RANRACANCHA,BBVA,284553.0,0.0,284553.0,1081042.0,233748.0,1314790.0,0.26322104044061195,0.0,0.21642467618402939
APURIMAC,CHINCHEROS,RANRACANCHA,BCP,289872.0,233748.0,523620.0,1081042.0,233748.0,1314790.0,0.26814129330775305,1.0,0.3982537135207904
APURIMAC,CHINCHEROS,RANRACANCHA,IBK,340980.0,0.0,340980.0,1081042.0,233748.0,1314790.0,0.3154179023571702,0.0,0.25934179602826307
APURIMAC,CHINCHEROS,RANRACANCHA,SCO,165637.0,0.0,165637.0,1081042.0,233748.0,1314790.0,0.1532197638944648,0.0,0.12597981426691715
APURIMAC,CHINCHEROS,ROCCHACC,BBVA,27335.0,0.0,27335.0,90016.0,30380.0,120396.0,0.3036682367579097,0.0,0.22704242665869298
APURIMAC,CHINCHEROS,ROCCHACC,BCP,58251.0,30380.0,88631.0,90016.0,30380.0,120396.0,0.6471182900817632,1.0,0.7361623309744509
APURIMAC,CHINCHEROS,ROCCHACC,IBK,4430.0,0.0,4430.0,90016.0,30380.0,120396.0,0.04921347316032705,0.0,0.036795242366856044
APURIMAC,CHINCHEROS,ROCCHACC,SCO,0.0,0.0,0.0,90016.0,30380.0,120396.0,0.0,0.0,0.0
APURIMAC,CHINCHEROS,URANMARCA,BBVA,155194.0,107060.0,262254.0,655418.0,228505.0,883923.0,0.23678629515820437,0.4685236646900505,0.2966932640060277
APURIMAC,CHINCHEROS,URANMARCA,BCP,348573.0,121445.0,470018.0,655418.0,228505.0,883923.0,0.531833120237772,0.5314763353099494,0.531740886932459
APURIMAC,CHINCHEROS,URANMARCA,IBK,58347.0,0.0,58347.0,655418.0,228505.0,883923.0,0.08902257795788336,0.0,0.06600914333035796
APURIMAC,CHINCHEROS,URANMARCA,SCO,93304.0,0.0,93304.0,655418.0,228505.0,883923.0,0.14235800664614032,0.0,0.10555670573115532
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,BBVA,25161630.0,989430.0,26151060.0,42408459.0,3085326.0,45493785.0,0.593316300410727,0.3206889644724739,0.5748270890188627
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,BCP,3464693.0,757952.0,4222645.0,42408459.0,3085326.0,45493785.0,0.0816981583792045,0.2456635052503366,0.09281806295079646
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,IBK,11358501.0,217318.0,11575819.0,42408459.0,3085326.0,45493785.0,0.2678357400347888,0.07043599282539349,0.25444836036394863
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,SCO,2423635.0,1120626.0,3544261.0,42408459.0,3085326.0,45493785.0,0.05714980117527968,0.363211537451796,0.07790648766639223
APURIMAC,COTABAMBAS,COTABAMBAS,BBVA,1021584.0,34249.0,1055833.0,2827579.0,895263.0,3722842.0,0.3612928232951228,0.03825579745840049,0.2836094037834536
APURIMAC,COTABAMBAS,COTABAMBAS,BCP,680803.0,657194.0,1337997.0,2827579.0,895263.0,3722842.0,0.24077240635893815,0.7340792593908159,0.35940203747567046
APURIMAC,COTABAMBAS,COTABAMBAS,IBK,911513.0,0.0,911513.0,2827579.0,895263.0,3722842.0,0.32236517529660536,0.0,0.2448433213120514
APURIMAC,COTABAMBAS,COTABAMBAS,SCO,213679.0,203820.0,417499.0,2827579.0,895263.0,3722842.0,0.07556959504933372,0.22766494315078362,0.11214523742882454
APURIMAC,COTABAMBAS,COYLLURQUI,BBVA,1892514.0,437213.0,2329727.0,5212925.0,3190384.0,8403309.0,0.363042629617729,0.13704087031529746,0.27723923992322547
APURIMAC,COTABAMBAS,COYLLURQUI,BCP,1698270.0,2671074.0,4369344.0,5212925.0,3190384.0,8403309.0,0.32578063179500955,0.8372264906042658,0.5199551748007838
APURIMAC,COTABAMBAS,COYLLURQUI,IBK,1496798.0,82097.0,1578895.0,5212925.0,3190384.0,8403309.0,0.2871320803579564,0.02573263908043671,0.18788967536478784
APURIMAC,COTABAMBAS,COYLLURQUI,SCO,125343.0,0.0,125343.0,5212925.0,3190384.0,8403309.0,0.024044658229305044,0.0,0.014915909911202837
APURIMAC,COTABAMBAS,HAQUIRA,BBVA,2861695.0,217845.0,3079540.0,6142627.0,258850.0,6401477.0,0.46587477963418583,0.8415877921576203,0.48106710373246675
APURIMAC,COTABAMBAS,HAQUIRA,BCP,1209724.0,41003.0,1250727.0,6142627.0,258850.0,6401477.0,0.19693919230322793,0.15840448135986093,0.19538100347779114
APURIMAC,COTABAMBAS,HAQUIRA,IBK,1666149.0,2.0,1666151.0,6142627.0,258850.0,6401477.0,0.2712437203170565,7.726482518833302e-06,0.26027602692316165
APURIMAC,COTABAMBAS,HAQUIRA,SCO,405059.0,0.0,405059.0,6142627.0,258850.0,6401477.0,0.06594230774552973,0.0,0.06327586586658047
APURIMAC,COTABAMBAS,MARA,BBVA,1500622.0,324256.0,1824878.0,3479498.0,339196.0,3818694.0,0.43127543111103955,0.9559546692767603,0.4778801338887064
APURIMAC,COTABAMBAS,MARA,BCP,561164.0,14940.0,576104.0,3479498.0,339196.0,3818694.0,0.16127728770069705,0.04404533072323966,0.15086414360511735
APURIMAC,COTABAMBAS,MARA,IBK,1345441.0,0.0,1345441.0,3479498.0,339196.0,3818694.0,0.38667675624472264,0.0,0.3523301421899738
APURIMAC,COTABAMBAS,MARA,SCO,72271.0,0.0,72271.0,3479498.0,339196.0,3818694.0,0.020770524943540706,0.0,0.018925580316202346
APURIMAC,COTABAMBAS,TAMBOBAMBA,BBVA,4142394.0,397523.0,4539917.0,8439956.0,1317921.0,9757877.0,0.4908075350155854,0.30162885332277123,0.4652566331795328
APURIMAC,COTABAMBAS,TAMBOBAMBA,BCP,815833.0,920398.0,1736231.0,8439956.0,1317921.0,9757877.0,0.09666318165639726,0.6983711466772288,0.1779312241791939
APURIMAC,COTABAMBAS,TAMBOBAMBA,IBK,2639931.0,0.0,2639931.0,8439956.0,1317921.0,9757877.0,0.31278966383237067,0.0,0.2705435823796508
APURIMAC,COTABAMBAS,TAMBOBAMBA,SCO,841798.0,0.0,841798.0,8439956.0,1317921.0,9757877.0,0.09973961949564666,0.0,0.08626856026162248
APURIMAC,GRAU,CHUQUIBAMBILLA,BBVA,828176.0,85889.0,914065.0,3567275.0,1479845.0,5047120.0,0.23215928124408688,0.058039186536427805,0.1811062546561207
APURIMAC,GRAU,CHUQUIBAMBILLA,BCP,1294951.0,1393956.0,2688907.0,3567275.0,1479845.0,5047120.0,0.36300845883762817,0.9419608134635722,0.532760663507109
APURIMAC,GRAU,CHUQUIBAMBILLA,IBK,967340.0,0.0,967340.0,3567275.0,1479845.0,5047120.0,0.27117057137450856,0.0,0.19166177939101903
APURIMAC,GRAU,CHUQUIBAMBILLA,SCO,476808.0,0.0,476808.0,3567275.0,1479845.0,5047120.0,0.1336616885437764,0.0,0.09447130244575123
APURIMAC,GRAU,CURASCO,BBVA,169721.0,0.0,169721.0,452629.0,26311.0,478940.0,0.3749671364406611,0.0,0.35436797928759345
APURIMAC,GRAU,CURASCO,BCP,88211.0,26311.0,114522.0,452629.0,26311.0,478940.0,0.19488587783814118,1.0,0.23911554683258862
APURIMAC,GRAU,CURASCO,IBK,75826.0,0.0,75826.0,452629.0,26311.0,478940.0,0.16752351263396734,0.0,0.15832045767737085
APURIMAC,GRAU,CURASCO,SCO,118871.0,0.0,118871.0,452629.0,26311.0,478940.0,0.2626234730872304,0.0,0.24819601620244708
APURIMAC,GRAU,CURPAHUASI,BBVA,324745.0,0.0,324745.0,974593.0,204684.0,1179277.0,0.3332108890583043,0.0,0.27537635347759687
APURIMAC,GRAU,CURPAHUASI,BCP,252902.0,204684.0,457586.0,974593.0,204684.0,1179277.0,0.25949498919035946,1.0,0.388022491747062
APURIMAC,GRAU,CURPAHUASI,IBK,319340.0,0.0,319340.0,974593.0,204684.0,1179277.0,0.32766498425496593,0.0,0.27079303675048355
APURIMAC,GRAU,CURPAHUASI,SCO,77606.0,0.0,77606.0,974593.0,204684.0,1179277.0,0.07962913749637028,0.0,0.0658081180248576
APURIMAC,GRAU,GRAU,BBVA,7000.0,0.0,7000.0,9934.0,0.0,9934.0,0.7046506945842561,,0.7046506945842561
APURIMAC,GRAU,GRAU,BCP,0.0,0.0,0.0,9934.0,0.0,9934.0,0.0,,0.0
APURIMAC,GRAU,GRAU,IBK,0.0,0.0,0.0,9934.0,0.0,9934.0,0.0,,0.0
APURIMAC,GRAU,GRAU,SCO,2934.0,0.0,2934.0,9934.0,0.0,9934.0,0.2953493054157439,,0.2953493054157439
APURIMAC,GRAU,HUAILLATI,BBVA,71836.0,0.0,71836.0,449220.0,421082.0,870302.0,0.15991273763412137,0.0,0.08254146261872315
APURIMAC,GRAU,HUAILLATI,BCP,256078.0,421082.0,677160.0,449220.0,421082.0,870302.0,0.5700503094252259,1.0,0.7780747372751068
APURIMAC,GRAU,HUAILLATI,IBK,85137.0,0.0,85137.0,449220.0,421082.0,870302.0,0.18952183785227728,0.0,0.09782466316290207
APURIMAC,GRAU,HUAILLATI,SCO,36169.0,0.0,36169.0,449220.0,421082.0,870302.0,0.0805151150883754,0.0,0.04155913694326797
APURIMAC,GRAU,MAMARA,BBVA,185719.0,0.0,185719.0,1039380.0,0.0,1039380.0,0.1786824837884123,,0.1786824837884123
APURIMAC,GRAU,MAMARA,BCP,278030.0,0.0,278030.0,1039380.0,0.0,1039380.0,0.26749600723508243,,0.26749600723508243
APURIMAC,GRAU,MAMARA,IBK,290327.0,0.0,290327.0,1039380.0,0.0,1039380.0,0.27932709884738977,,0.27932709884738977
APURIMAC,GRAU,MAMARA,SCO,285304.0,0.0,285304.0,1039380.0,0.0,1039380.0,0.2744944101291154,,0.2744944101291154
APURIMAC,GRAU,MARISCAL GAMARRA,BBVA,144322.0,0.0,144322.0,1392073.0,57805.0,1449878.0,0.10367416076599431,0.0,0.09954078894913918
APURIMAC,GRAU,MARISCAL GAMARRA,BCP,277576.0,57805.0,335381.0,1392073.0,57805.0,1449878.0,0.19939758906321722,1.0,0.2313167038881892
APURIMAC,GRAU,MARISCAL GAMARRA,IBK,507219.0,0.0,507219.0,1392073.0,57805.0,1449878.0,0.3643623574338415,0.0,0.3498356413436165
APURIMAC,GRAU,MARISCAL GAMARRA,SCO,462956.0,0.0,462956.0,1392073.0,57805.0,1449878.0,0.332565892736947,0.0,0.3193068658190551
APURIMAC,GRAU,MICAELA BASTIDAS,BBVA,141194.0,0.0,141194.0,698203.0,325173.0,1023376.0,0.2022248543761628,0.0,0.1379688403871109
APURIMAC,GRAU,MICAELA BASTIDAS,BCP,226507.0,325173.0,551680.0,698203.0,325173.0,1023376.0,0.3244142462865384,1.0,0.5390785009615234
APURIMAC,GRAU,MICAELA BASTIDAS,IBK,291799.0,0.0,291799.0,698203.0,325173.0,1023376.0,0.4179285966975221,0.0,0.2851337142946483
APURIMAC,GRAU,MICAELA BASTIDAS,SCO,38703.0,0.0,38703.0,698203.0,325173.0,1023376.0,0.055432302639776686,0.0,0.03781894435671738
APURIMAC,GRAU,PATAYPAMPA,BBVA,13000.0,0.0,13000.0,225743.0,302413.0,528156.0,0.05758761069003247,0.0,0.024613939820810518
APURIMAC,GRAU,PATAYPAMPA,BCP,121009.0,96696.0,217705.0,225743.0,302413.0,528156.0,0.5360476293838569,0.31974815897464726,0.41219828989919644
APURIMAC,GRAU,PATAYPAMPA,IBK,91734.0,0.0,91734.0,225743.0,302413.0,528156.0,0.40636475992611065,0.0,0.1736873196555563
